Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
fastqc | MantonBM5_HiSeq_7_S7_L001_R1_001	1.93198643341838	0.0	0.0	0.18121680387122893	0.0018766404018388104	0.0012334027980411186	0.0	0.0	0.0	0.0010104986779132057	0.0	0.0002993283898860546	0.00032904893923644304	0.0	0.0007578740084349042	0.0	0.0	0.0	0.0	0.0	2.54747565860472e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_7_S7_L002_R1_001	1.3479834267160502	0.0	0.09704291656940499	0.09664518253971892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.046668499173875e-05	0.0	0.0	0.0015386026937855963	0.0	0.0	0.0	0.0	0.0	0.0022168438812502672	0.00024282709180833902	0.0	0.0	0.0	0.0022649906322122658
fastqc | MantonBM5_HiSeq_8_S8_L001_R1_001	1.8881215257554576	0.0	0.0	0.17660854385490632	0.0017328294779972405	0.0011582124490240623	0.0	0.0	0.0	0.000928365637434791	0.0	0.0003304047916595775	0.00034836157381498933	0.0	0.000840377404873273	0.0	0.0	0.0	0.0	0.0	1.795678215541182e-05	0.0	0.0	0.0	0.0	0.0
fastqc | MantonBM5_HiSeq_8_S8_L002_R1_001	1.3358086357099315	0.0	0.09521628796107041	0.0949287000844485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.293028404084185e-06	0.0	0.0	0.0014979270383558246	0.0	1.7643428013613952e-06	0.0	0.0	0.0	0.002261887471345309	0.00022936456417698139	5.293028404084185e-06	0.0	0.0	0.0021613199316677088
fastqc | MantonBM6_HiSeq_1_S9_L003_R1_001	1.4168998095892789	0.02348030858393997	0.02439089811310248	0.031042552103722837	0.0	0.0	0.0	0.0	0.0	0.0	3.000294989003319e-06	0.0	0.0	0.0	1.8001769934019913e-05	0.0	0.00469096121530669	0.0	0.0006015591452951654	0.001440141594721593	0.0	0.0	0.0	0.0	0.0	0.061513548012040536
fastqc | MantonBM6_HiSeq_1_S9_L004_R1_001	1.2576284704071514	0.0075907182601136665	0.028088791139842667	0.0	0.0	0.0014951640842606434	0.0	0.0	0.0	0.0	0.0	0.0	0.00038498236900124354	0.0	0.0009385810469061325	0.0	0.0005789657332266763	0.0	0.0006132858668973298	0.00013728053468261398	0.0	0.0015011328031598876	0.0	0.0	0.0	0.14194956504154765
fastqc | MantonBM6_HiSeq_2_S10_L003_R1_001	1.4226131881939403	0.02379901361783392	0.024463370216291795	0.03152996668450398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5552176863764423e-05	0.0	0.0047385092428469805	0.0	0.0006160913754929867	0.0014366001658960889	0.0	0.0	0.0	0.0	0.0	0.062249361536274105
fastqc | MantonBM6_HiSeq_2_S10_L004_R1_001	1.2614989132598007	0.007680227575352297	0.02882168138270191	0.0	0.0	0.0015730416471672103	0.0	0.0	0.0	0.0	0.0	0.0	0.00041091123817384043	0.0	0.0010350444590426977	0.0	0.0005648264442252102	0.0	0.0006382538819744876	0.00014261867716686559	0.0	0.0015913985066045295	0.0	0.0	0.0	0.14391354179025187
fastqc | MantonBM6_HiSeq_4_S11_L003_R1_001	1.426064226070573	0.023816789611593416	0.024609403395767043	0.031148098114368854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1808026579867831e-05	0.0	0.004807342821328691	0.0	0.0005712132858011063	0.0015335674520603345	0.0	0.0	0.0	0.0	0.0	0.06145930234488958
fastqc | MantonBM6_HiSeq_4_S11_L004_R1_001	1.2649777243794946	0.007486170974475052	0.028160582688042984	0.0	0.0	0.0015372074674717129	0.0	0.0	0.0	0.0	0.0	0.0	0.0004100199650330859	0.0	0.00100961905368362	0.0	0.0006334000176675986	0.0	0.0006187039615732228	0.00014989977216263355	0.0	0.001571008396488777	0.0	0.0	0.0	0.14349376131109512
fastqc | MantonBM6_HiSeq_5_S12_L003_R1_001	1.4103912286522744	0.02136663432493506	0.02404397103115734	0.030505276948840452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1899274249876817e-05	0.0	0.004581220586202575	0.0	0.0006157874424311253	0.00155136788032769	0.0	0.0	0.0	0.0	0.0	0.060876687062369796
fastqc | MantonBM6_HiSeq_5_S12_L004_R1_001	1.2523209361996093	0.00709452766706803	0.02833226318908114	0.0	0.0	0.0015721248509679622	0.0	0.0	0.0	0.0	0.0	0.0	0.00043924842966837704	0.0	0.0010500551685675007	0.0	0.0005767908672413033	0.0	0.0006167225426657011	0.00015676879981430292	0.0	0.0015484616359016526	0.0	0.0	0.0	0.14279271341576363
fastqc | MantonBM6_HiSeq_6_S13_L003_R1_001	1.4189875600845936	0.02394856646925835	0.024803295544571922	0.03136249992882866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.615236047836669e-05	0.0	0.0047393717703607605	0.0	0.00069185944049004	0.0014994774644083745	0.0	0.0	0.0	0.0	0.0	0.0616858646668824
fastqc | MantonBM6_HiSeq_6_S13_L004_R1_001	1.26090891943963	0.007849528766399804	0.028224815808329404	0.0	0.0	0.0015672267332231694	0.0	0.0	0.0	0.0	0.0	0.0	0.0004232851689730953	0.0	0.0009282804496783388	0.0	0.0005451805815571197	0.0	0.0006215326531756843	0.00013796953292477475	0.0	0.00149891172177498	0.0	0.0	0.0	0.14337445588935208
fastqc | MantonBM6_HiSeq_7_S14_L003_R1_001	1.4233081327298265	0.023682314193815744	0.024718499789201463	0.03140797003669162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4995450005582056e-05	0.0	0.004726565841759464	0.0	0.0006193120852305389	0.0014545586505414596	0.0	0.0	0.0	0.0	0.0	0.06140186913785685
fastqc | MantonBM6_HiSeq_7_S14_L004_R1_001	1.263239398536636	0.007658709178804047	0.02849075623792388	0.0	0.0	0.0015830684665324557	0.0	0.0	0.0	0.0	0.0	0.0	0.00043120338061063113	0.0	0.0009877392317101654	0.0	0.000583392809061442	0.0	0.000598313341262502	0.00016710996065187088	0.0	0.001483100900785354	0.0	0.0	0.0	0.14337885418608512
fastqc | MantonBM6_HiSeq_8_S15_L003_R1_001	1.4200253292608414	0.023866234773030133	0.024756277842726118	0.03150126877345738	0.0	0.0	0.0	0.0	0.0	0.0	1.421794041047905e-06	0.0	0.0	0.0	1.5639734451526954e-05	0.0	0.004710403657991709	0.0	0.0006796175516208985	0.0014928837431003	0.0	0.0	0.0	0.0	0.0	0.06207126245002838
fastqc | MantonBM6_HiSeq_8_S15_L004_R1_001	1.2577286534130694	0.007655600684886383	0.027949871285087597	0.0	0.0	0.0015243327555056374	0.0	0.0	0.0	0.0	0.0	0.0	0.0003973446236522117	0.0	0.0009360930279635733	0.0	0.0005825835763156982	0.0	0.0006730819959375543	0.00013998974285255855	0.0	0.0015101923774397225	0.0	0.0	0.0	0.14230169466633566
fastqc | MantonBM7_HiSeq_1_S16_L005_R1_001	2.2041992474019065	0.09096193194352455	0.0	0.0	0.0	0.0	0.0	2.07090542004097e-05	0.0	0.0	0.0	0.0	0.00018120422425358485	0.0	0.0004918400372597304	0.0	0.0016386039136074176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19272104702078768
fastqc | MantonBM7_HiSeq_1_S16_L006_R1_001	1.3046535277121936	0.05325707932458804	0.0	0.008357170883006472	0.0	0.0	0.0	0.00045544946924337747	0.0	0.0	0.0	0.0	2.1791840633654424e-05	0.0	0.0	0.00017651390913260085	5.230041752077061e-05	0.0	0.0004271200764196267	0.0	0.0	0.0	0.0	0.0	0.0	0.166842690259385
fastqc | MantonBM7_HiSeq_2_S17_L005_R1_001	2.2133614554713814	0.09195892760965112	0.0	0.0	0.0	0.0	0.0	3.0147426714214573e-05	0.0	0.0	0.0	0.0	0.00023654134806537586	0.0	0.00042902107247151503	0.0	0.001709127191413549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19241247245423823
fastqc | MantonBM7_HiSeq_2_S17_L006_R1_001	1.306042241692588	0.05291284975034469	0.0	0.008297993363357584	0.0	0.0	0.0	0.0004516974332001313	0.0	0.0	0.0	0.0	2.1416688643109672e-05	0.0	0.0	0.00020443202795695597	5.0621264065531955e-05	0.0	0.0004770080652328972	0.0	0.0	0.0	0.0	0.0	0.0	0.1671085805671003
fastqc | MantonBM7_HiSeq_3_S18_L005_R1_001	2.2165040553099713	0.09119668292829808	0.0	0.0	0.0	0.0	0.0	3.6608633821385146e-05	0.0	0.0	0.0	0.0	0.00016702689181006974	0.0	0.0004141351701044195	0.0	0.0015947636108440907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19256827801932738
fastqc | MantonBM7_HiSeq_3_S18_L006_R1_001	1.305760717911044	0.05297275806195337	0.0	0.008312481795925598	0.0	0.0	0.0	0.0003727483704957343	0.0	0.0	0.0	0.0	2.703874190124497e-05	0.0	0.0	0.00019313387072317838	5.7940161216953515e-05	0.0	0.00046931530585732345	0.0	0.0	0.0	0.0	0.0	0.0	0.16766144451349838
fastqc | MantonBM7_HiSeq_4_S19_L005_R1_001	2.224747851749508	0.09137342995506925	0.0	0.0	0.0	0.0	0.0	2.470476663649391e-05	0.0	0.0	0.0	0.0	0.00022424326639279088	0.0	0.0004180806661560508	0.0	0.001619112398022524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19386970599655381
fastqc | MantonBM7_HiSeq_4_S19_L006_R1_001	1.3141909627583814	0.05439711224785277	0.0	0.008203109638536316	0.0	0.0	0.0	0.00038794140951476687	0.0	0.0	0.0	0.0	3.380402323572658e-05	0.0	0.0	0.000201214424022182	6.438861568709825e-05	0.0	0.0003959899864756542	0.0	0.0	0.0	0.0	0.0	0.0	0.16850017810695958
fastqc | MantonBM7_HiSeq_5_S20_L005_R1_001	2.209073717546878	0.09137723141700436	0.0	0.0	0.0	0.0	0.0	3.0023733010351358e-05	0.0	0.0	0.0	0.0	0.00020015822006900908	0.0	0.0004403480841518199	0.0	0.0017363725590986536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1920843378669754
fastqc | MantonBM7_HiSeq_5_S20_L006_R1_001	1.3056064052204304	0.05348922427323529	0.0	0.00827541333237699	0.0	0.0	0.0	0.0004019847269796553	0.0	0.0	0.0	0.0	1.8941688705847635e-05	0.0	0.0	0.00022940489654859912	4.8406537803832836e-05	0.0	0.0004777514818030459	0.0	0.0	0.0	0.0	0.0	0.0	0.16680682463992955
fastqc | MantonBM7_HiSeq_6_S21_L005_R1_001	2.195278640328189	0.08897979668081366	0.0	0.0	0.0	0.0	0.0	4.419225053533063e-05	0.0	0.0	0.0	0.0	0.00022356079682579023	0.0	0.0003639361808791934	0.0	0.0017234977708778943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19064536880941632
fastqc | MantonBM7_HiSeq_6_S21_L006_R1_001	1.2885533135519747	0.052535708705733535	0.0	0.007708855438597512	0.0	0.0	0.0	0.00040378685203580324	0.0	0.0	0.0	0.0	2.3879867593515245e-05	0.0	0.0	0.00019103894074812196	5.427242634889828e-05	0.0	0.00039944505792789133	0.0	0.0	0.0	0.0	0.0	0.0	0.1642630964846295
fastqc | MantonBM7_HiSeq_7_S22_L005_R1_001	2.20086049198793	0.08997597881616332	0.0	0.0	0.0	0.0	0.0	2.4997185039218087e-05	0.0	0.0	0.0	0.0	0.00015553804024402362	0.0	0.00036940284557955615	0.0	0.0016803663276363267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1911062570898266
fastqc | MantonBM7_HiSeq_7_S22_L006_R1_001	1.2956768886594807	0.05329655191153717	0.0	0.008035544559013898	0.0	0.0	0.0	0.00043737185208297995	0.0	0.0	0.0	0.0	1.1632230108589892e-05	0.0	0.0	0.00022333881808492593	3.954958236920564e-05	0.0	0.0004862272185390575	0.0	0.0	0.0	0.0	0.0	0.0	0.1644960188576131
fastqc | MantonBM7_HiSeq_8_S23_L005_R1_001	2.209219231855379	0.08981783354217167	0.0	0.0	0.0	0.0	0.0	4.105682092543475e-05	0.0	0.0	0.0	0.0	0.00020769921174043464	0.0	0.0004709458870858692	0.0	0.001678499443716303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19038772395258072
fastqc | MantonBM7_HiSeq_8_S23_L006_R1_001	1.3000379127034574	0.05249106968263755	0.0	0.008094797545431161	0.0	0.0	0.0	0.00040891035602705795	0.0	0.0	0.0	0.0	2.2378178688047945e-05	0.0	0.0	0.0002542974850914539	8.137519522926526e-05	0.0	0.00038653217733900994	0.0	0.0	0.0	0.0	0.0	0.0	0.16617018303804038
fastqc | MantonBM8_HiSeq_1_S24_L007_R1_001	2.1134032501864386	0.08168194940798623	0.0	0.00020142159332134339	0.0	0.0	0.0	0.0	0.0	0.0	0.0007287799467444969	0.0	0.0	0.0	0.0	0.001082183287753763	0.0003534033410092661	0.0	0.0004394652945192947	0.0	0.0	0.0	0.0	0.005566560397244399	0.0	0.19586601955646196
fastqc | MantonBM8_HiSeq_1_S24_L008_R1_001	1.0195571641417076	0.0028864327875781906	0.013486842641622913	0.0	6.40566792132349e-05	0.0	0.0	0.006922003578011989	0.0	0.0	0.0	0.001842114805253331	0.0	0.0	0.0	0.0017528236766530642	0.0	0.0	6.40566792132349e-05	0.0	0.0	0.0011588435603121588	0.0	0.0	0.0005182767681798097	0.23446685703535286
fastqc | MantonBM8_HiSeq_2_S25_L007_R1_001	2.106120302448075	0.08060511632031411	0.0	0.00020236271420042708	0.0	0.0	0.0	0.0	0.0	0.0	0.0007790964496716443	0.0	0.0	0.0	0.0	0.001046215232416208	0.0003703237669867815	0.0	0.0004269853269629011	0.0	0.0	0.0	0.0	0.0052067926363769884	0.0	0.19293261171868717
fastqc | MantonBM8_HiSeq_2_S25_L008_R1_001	1.0186012404408427	0.0028300746467107363	0.013265034771560649	0.0	8.165743096052239e-05	0.0	0.0	0.00694947715069288	0.0	0.0	0.0	0.0018179522787526827	0.0	0.0	0.0	0.0017298482085058033	0.0	0.0	7.521079167416536e-05	0.0	0.0	0.0011281618751124804	0.0	0.0	0.0005673042571994187	0.23201239903622742
fastqc | MantonBM8_HiSeq_3_S26_L007_R1_001	2.1099220980600317	0.08128414143403916	0.0	0.00021201190552855496	0.0	0.0	0.0	0.0	0.0	0.0	0.0007807746136291976	0.0	0.0	0.0	0.0	0.0011477182962747734	0.00035471222655739	0.0	0.0003730594106896688	0.0	0.0	0.0	0.0	0.005522502423815917	0.0	0.1945983892110077
fastqc | MantonBM8_HiSeq_3_S26_L008_R1_001	1.020987874227843	0.0029092595458591773	0.013750307013402817	0.0	8.43577117386676e-05	0.0	0.0	0.006960592727564932	0.0	0.0	0.0	0.0018299134392541741	0.0	0.0	0.0	0.0017152734720195745	0.0	0.0	5.623847449244506e-05	0.0	0.0	0.0011312585445980294	0.0	0.0	0.0005775258726724167	0.23460312238173398
fastqc | MantonBM8_HiSeq_4_S27_L007_R1_001	2.1279914960965987	0.081699725025344	0.0	0.000228923757389282	0.0	0.0	0.0	0.0	0.0	0.0	0.0007593568537790818	0.0	0.0	0.0	0.0	0.001014336973798038	0.0003703725830932286	0.0	0.00044481933346372684	0.0	0.0	0.0	0.0	0.005471836152231619	0.0	0.1969656286239864
fastqc | MantonBM8_HiSeq_4_S27_L008_R1_001	1.0250404396250845	0.0029783829673369487	0.013901090344243947	0.0	7.68233701892467e-05	0.0	0.0	0.007034262947328204	0.0	0.0	0.0	0.0017748168343720836	0.0	0.0	0.0	0.0017807263243866413	0.0	0.0	5.318541013101694e-05	0.0	0.0	0.0010971953127028309	0.0	0.0	0.0005732205314120714	0.23583986716096791
fastqc | MantonBM8_HiSeq_5_S28_L007_R1_001	2.1178724313292547	0.08168398874324724	0.0	0.00021636302332905515	0.0	0.0	0.0	0.0	0.0	0.0	0.0007185634352763117	0.0	0.0	0.0	0.0	0.0011036499171647217	0.0004148612098694727	0.0	0.00042280113733108947	0.0	0.0	0.0	0.0	0.005401135655764762	0.0	0.19386325388469883
fastqc | MantonBM8_HiSeq_5_S28_L008_R1_001	1.0250185732721426	0.0027782559043936475	0.013710271940318349	0.0	6.735165828833085e-05	0.0	0.0	0.007301340706319366	0.0	0.0	0.0	0.0018437516456430568	0.0	0.0	0.0	0.0017953426412483193	0.0	0.0	6.314217964531017e-05	0.0	0.0	0.0010713123146487626	0.0	0.0	0.0006566786683112258	0.23481734714362248
fastqc | MantonBM8_HiSeq_6_S29_L007_R1_001	2.1180775511402556	0.08140950422665426	0.0	0.00020296801481179387	0.0	0.0	0.0	0.0	0.0	0.0	0.0007712784562848167	0.0	0.0	0.0	0.0	0.0010573667057338213	0.00039240482863613476	0.0	0.0003672754553737222	0.0	0.0	0.0	0.0	0.005547792404855699	0.0	0.19580614343200625
fastqc | MantonBM8_HiSeq_6_S29_L008_R1_001	1.0194953681581123	0.0029634764347225098	0.013796059499223754	0.0	5.742376482507286e-05	0.0	0.0	0.007106190897102765	0.0	0.0	0.0	0.001921645272896188	0.0	0.0	0.0	0.0017350180372147012	0.0	0.0	5.742376482507286e-05	0.0	0.0	0.0010520854055450848	0.0	0.0	0.0005455257658381922	0.23401824845212194
fastqc | MantonBM8_HiSeq_7_S30_L007_R1_001	2.1176874667896883	0.08219451813805081	0.0	0.00024094543132123551	0.0	0.0	0.0	0.0	0.0	0.0	0.0007409072013127993	0.0	0.0	0.0	0.0	0.0010139786901435328	0.00043570965497256755	0.0	0.0003855126901139768	0.0	0.0	0.0	0.0	0.005308831003444555	0.0	0.19542079995168243
fastqc | MantonBM8_HiSeq_7_S30_L008_R1_001	1.0239515037175861	0.002778915149400628	0.013856275231927171	0.0	6.808980457949471e-05	0.0	0.0	0.007130279223308961	0.0	0.0	0.0	0.0017979964021772822	0.0	0.0	0.0	0.0018639584003636678	0.0	0.0	5.7450772613948656e-05	0.0	0.0	0.0011213539691685534	0.0	0.0	0.0005766355325325957	0.2335586687396324
fastqc | MantonBM8_HiSeq_8_S31_L007_R1_001	2.1177333442828137	0.08150607979339462	0.0	0.00020795753489438946	0.0	0.0	0.0	0.0	0.0	0.0	0.0006437834324922056	0.0	0.0	0.0	0.0	0.001035363046069939	0.000340696386954638	0.0	0.00036945647156769185	0.0	0.0	0.0	0.0	0.005382560451043079	0.0	0.19586060084329876
fastqc | MantonBM8_HiSeq_8_S31_L008_R1_001	1.0250750081062738	0.0028880176663160927	0.013527465364726718	0.0	6.569008501775029e-05	0.0	0.0	0.0072775229901807644	0.0	0.0	0.0	0.0018651291996111242	0.0	0.0	0.0	0.0016844814658123109	0.0	0.0	4.2229340368553754e-05	0.0	0.0	0.0011894597537142639	0.0	0.0	0.0005231746056770825	0.2349640498106331
